source,destination,reachable,hops,total_slant_range_km,total_propagation_delay_ms,min_dataRate_Mbps,bottleneck_dataRate_Mbps,bottleneck_hop_index,bottleneck_from_node,bottleneck_to_node,link_rates_mbps,path_with_link_mbps,path_node_ids
"Malaga, Spain",Singapore,True,31,25073.39,83.6358,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2884.49Mbps]-> 23_0 -[2884.49Mbps]-> 22_0 -[2884.49Mbps]-> 21_0 -[2884.49Mbps]-> 20_0 -[743.74Mbps]-> 20_1 -[743.74Mbps]-> 20_2 -[743.74Mbps]-> 20_3 -[743.74Mbps]-> 20_4 -[743.74Mbps]-> 20_5 -[2950.43Mbps]-> Singapore","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> 23_0 -> 22_0 -> 21_0 -> 20_0 -> 20_1 -> 20_2 -> 20_3 -> 20_4 -> 20_5 -> Singapore"
"Malaga, Spain","Hartebeesthoek, South Africa",True,12,14149.7,47.1983,743.74,743.74,2,41_19,41_18,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_18 -[743.74Mbps]-> 41_17 -[743.74Mbps]-> 41_16 -[743.74Mbps]-> 41_15 -[743.74Mbps]-> 41_14 -[2367.68Mbps]-> 40_14 -[2367.68Mbps]-> 39_14 -[2367.68Mbps]-> 38_14 -[2367.68Mbps]-> 37_14 -[2367.68Mbps]-> 36_14 -[2950.43Mbps]-> Hartebeesthoek, South Africa","Malaga, Spain -> 41_19 -> 41_18 -> 41_17 -> 41_16 -> 41_15 -> 41_14 -> 40_14 -> 39_14 -> 38_14 -> 37_14 -> 36_14 -> Hartebeesthoek, South Africa"
"Malaga, Spain","Dubai, United Arab Emirates",True,42,27500.7,91.7324,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2884.49Mbps]-> 23_0 -[2884.49Mbps]-> 22_0 -[2884.49Mbps]-> 21_0 -[2884.49Mbps]-> 20_0 -[2884.49Mbps]-> 19_0 -[2884.49Mbps]-> 18_0 -[2884.49Mbps]-> 17_0 -[2884.49Mbps]-> 16_0 -[2884.49Mbps]-> 15_0 -[2884.49Mbps]-> 14_0 -[2884.49Mbps]-> 13_0 -[2884.49Mbps]-> 12_0 -[2884.49Mbps]-> 11_0 -[2884.49Mbps]-> 10_0 -[2884.49Mbps]-> 9_0 -[2884.49Mbps]-> 8_0 -[743.74Mbps]-> 8_1 -[743.74Mbps]-> 8_2 -[743.74Mbps]-> 8_3 -[743.74Mbps]-> 8_4 -[2950.43Mbps]-> Dubai, United Arab Emirates","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> 23_0 -> 22_0 -> 21_0 -> 20_0 -> 19_0 -> 18_0 -> 17_0 -> 16_0 -> 15_0 -> 14_0 -> 13_0 -> 12_0 -> 11_0 -> 10_0 -> 9_0 -> 8_0 -> 8_1 -> 8_2 -> 8_3 -> 8_4 -> Dubai, United Arab Emirates"
"Malaga, Spain","Hawaii, US",True,36,20356.73,67.9027,743.74,743.74,35,8_19,8_18,"2950.43, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[2367.68Mbps]-> 40_19 -[2367.68Mbps]-> 39_19 -[2367.68Mbps]-> 38_19 -[2367.68Mbps]-> 37_19 -[2367.68Mbps]-> 36_19 -[2367.68Mbps]-> 35_19 -[2367.68Mbps]-> 34_19 -[2367.68Mbps]-> 33_19 -[2367.68Mbps]-> 32_19 -[2367.68Mbps]-> 31_19 -[2367.68Mbps]-> 30_19 -[2367.68Mbps]-> 29_19 -[2367.68Mbps]-> 28_19 -[2367.68Mbps]-> 27_19 -[2367.68Mbps]-> 26_19 -[2367.68Mbps]-> 25_19 -[2367.68Mbps]-> 24_19 -[2367.68Mbps]-> 23_19 -[2367.68Mbps]-> 22_19 -[2367.68Mbps]-> 21_19 -[2367.68Mbps]-> 20_19 -[2367.68Mbps]-> 19_19 -[2367.68Mbps]-> 18_19 -[2367.68Mbps]-> 17_19 -[2367.68Mbps]-> 16_19 -[2367.68Mbps]-> 15_19 -[2367.68Mbps]-> 14_19 -[2367.68Mbps]-> 13_19 -[2367.68Mbps]-> 12_19 -[2367.68Mbps]-> 11_19 -[2367.68Mbps]-> 10_19 -[2367.68Mbps]-> 9_19 -[2367.68Mbps]-> 8_19 -[743.74Mbps*]-> 8_18 -[2950.43Mbps]-> Hawaii, US","Malaga, Spain -> 41_19 -> 40_19 -> 39_19 -> 38_19 -> 37_19 -> 36_19 -> 35_19 -> 34_19 -> 33_19 -> 32_19 -> 31_19 -> 30_19 -> 29_19 -> 28_19 -> 27_19 -> 26_19 -> 25_19 -> 24_19 -> 23_19 -> 22_19 -> 21_19 -> 20_19 -> 19_19 -> 18_19 -> 17_19 -> 16_19 -> 15_19 -> 14_19 -> 13_19 -> 12_19 -> 11_19 -> 10_19 -> 9_19 -> 8_19 -> 8_18 -> Hawaii, US"
"Malaga, Spain","Maspalomas, Canary Islands, Spain",True,30,21396.07,71.3696,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 52_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[2884.49Mbps]-> 61_0 -[2884.49Mbps]-> 62_0 -[2884.49Mbps]-> 63_0 -[743.74Mbps]-> 63_1 -[743.74Mbps]-> 63_2 -[743.74Mbps]-> 63_3 -[2950.43Mbps]-> Maspalomas, Canary Islands, Spain","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 42_0 -> 43_0 -> 44_0 -> 45_0 -> 46_0 -> 47_0 -> 48_0 -> 49_0 -> 50_0 -> 51_0 -> 52_0 -> 53_0 -> 54_0 -> 55_0 -> 56_0 -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> 61_0 -> 62_0 -> 63_0 -> 63_1 -> 63_2 -> 63_3 -> Maspalomas, Canary Islands, Spain"
"Malaga, Spain","Jeju, South Korea",True,28,14825.49,49.4525,2367.68,2367.68,2,41_19,42_19,"2950.43, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[2367.68Mbps*]-> 42_19 -[2367.68Mbps]-> 43_19 -[2367.68Mbps]-> 44_19 -[2367.68Mbps]-> 45_19 -[2367.68Mbps]-> 46_19 -[2367.68Mbps]-> 47_19 -[2367.68Mbps]-> 48_19 -[2367.68Mbps]-> 49_19 -[2367.68Mbps]-> 50_19 -[2367.68Mbps]-> 51_19 -[2367.68Mbps]-> 52_19 -[2367.68Mbps]-> 53_19 -[2367.68Mbps]-> 54_19 -[2367.68Mbps]-> 55_19 -[2367.68Mbps]-> 56_19 -[2367.68Mbps]-> 57_19 -[2367.68Mbps]-> 58_19 -[2367.68Mbps]-> 59_19 -[2367.68Mbps]-> 60_19 -[2367.68Mbps]-> 61_19 -[2367.68Mbps]-> 62_19 -[2367.68Mbps]-> 63_19 -[2367.68Mbps]-> 64_19 -[2367.68Mbps]-> 65_19 -[2367.68Mbps]-> 66_19 -[2367.68Mbps]-> 67_19 -[2950.43Mbps]-> Jeju, South Korea","Malaga, Spain -> 41_19 -> 42_19 -> 43_19 -> 44_19 -> 45_19 -> 46_19 -> 47_19 -> 48_19 -> 49_19 -> 50_19 -> 51_19 -> 52_19 -> 53_19 -> 54_19 -> 55_19 -> 56_19 -> 57_19 -> 58_19 -> 59_19 -> 60_19 -> 61_19 -> 62_19 -> 63_19 -> 64_19 -> 65_19 -> 66_19 -> 67_19 -> Jeju, South Korea"
"Malaga, Spain","Mingenew, Australia",True,25,27540.29,91.8645,743.74,743.74,2,41_19,41_18,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_18 -[743.74Mbps]-> 41_17 -[743.74Mbps]-> 41_16 -[743.74Mbps]-> 41_15 -[743.74Mbps]-> 41_14 -[743.74Mbps]-> 41_13 -[743.74Mbps]-> 41_12 -[743.74Mbps]-> 41_11 -[2884.49Mbps]-> 40_11 -[2884.49Mbps]-> 39_11 -[2884.49Mbps]-> 38_11 -[2884.49Mbps]-> 37_11 -[2884.49Mbps]-> 36_11 -[2884.49Mbps]-> 35_11 -[2884.49Mbps]-> 34_11 -[2884.49Mbps]-> 33_11 -[2884.49Mbps]-> 32_11 -[2884.49Mbps]-> 31_11 -[2884.49Mbps]-> 30_11 -[2884.49Mbps]-> 29_11 -[743.74Mbps]-> 29_10 -[743.74Mbps]-> 29_9 -[743.74Mbps]-> 29_8 -[2950.43Mbps]-> Mingenew, Australia","Malaga, Spain -> 41_19 -> 41_18 -> 41_17 -> 41_16 -> 41_15 -> 41_14 -> 41_13 -> 41_12 -> 41_11 -> 40_11 -> 39_11 -> 38_11 -> 37_11 -> 36_11 -> 35_11 -> 34_11 -> 33_11 -> 32_11 -> 31_11 -> 30_11 -> 29_11 -> 29_10 -> 29_9 -> 29_8 -> Mingenew, Australia"
"Malaga, Spain","Tromsø, Norway (TNOC)",True,22,14939.72,49.8336,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1851.65","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 52_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[1851.65Mbps]-> Tromsø, Norway (TNOC)","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 42_0 -> 43_0 -> 44_0 -> 45_0 -> 46_0 -> 47_0 -> 48_0 -> 49_0 -> 50_0 -> 51_0 -> 52_0 -> 53_0 -> 54_0 -> 55_0 -> 56_0 -> 57_0 -> 58_0 -> Tromsø, Norway (TNOC)"
"Malaga, Spain","Jan Mayen, Norway",True,16,12900.59,43.0317,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1755.10","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 52_0 -[1755.10Mbps]-> Jan Mayen, Norway","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 42_0 -> 43_0 -> 44_0 -> 45_0 -> 46_0 -> 47_0 -> 48_0 -> 49_0 -> 50_0 -> 51_0 -> 52_0 -> Jan Mayen, Norway"
"Malaga, Spain","Fairbanks, Alaska, US",True,22,14417.16,48.0905,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2169.33","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2169.33Mbps]-> Fairbanks, Alaska, US","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> Fairbanks, Alaska, US"
"Malaga, Spain","Puertollano, Spain",True,6,4840.01,16.1445,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 2532.84, 2532.84, 2532.84, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[2532.84Mbps]-> 42_20 -[2532.84Mbps]-> 43_20 -[2532.84Mbps]-> 44_20 -[2950.43Mbps]-> Puertollano, Spain","Malaga, Spain -> 41_19 -> 41_20 -> 42_20 -> 43_20 -> 44_20 -> Puertollano, Spain"
"Malaga, Spain","Punta Arenas, Chile",True,45,29894.41,99.717,743.74,743.74,2,41_19,41_18,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_18 -[743.74Mbps]-> 41_17 -[743.74Mbps]-> 41_16 -[743.74Mbps]-> 41_15 -[743.74Mbps]-> 41_14 -[743.74Mbps]-> 41_13 -[743.74Mbps]-> 41_12 -[743.74Mbps]-> 41_11 -[2884.49Mbps]-> 42_11 -[2884.49Mbps]-> 43_11 -[2884.49Mbps]-> 44_11 -[2884.49Mbps]-> 45_11 -[2884.49Mbps]-> 46_11 -[2884.49Mbps]-> 47_11 -[2884.49Mbps]-> 48_11 -[2884.49Mbps]-> 49_11 -[2884.49Mbps]-> 50_11 -[2884.49Mbps]-> 51_11 -[2884.49Mbps]-> 52_11 -[2884.49Mbps]-> 53_11 -[2884.49Mbps]-> 54_11 -[2884.49Mbps]-> 55_11 -[2884.49Mbps]-> 56_11 -[2884.49Mbps]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2950.43Mbps]-> Punta Arenas, Chile","Malaga, Spain -> 41_19 -> 41_18 -> 41_17 -> 41_16 -> 41_15 -> 41_14 -> 41_13 -> 41_12 -> 41_11 -> 42_11 -> 43_11 -> 44_11 -> 45_11 -> 46_11 -> 47_11 -> 48_11 -> 49_11 -> 50_11 -> 51_11 -> 52_11 -> 53_11 -> 54_11 -> 55_11 -> 56_11 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> Punta Arenas, Chile"
"Malaga, Spain",Antarctica (TrollSat),True,32,26878.55,89.6572,743.74,743.74,2,41_19,41_18,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1650.09","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_18 -[743.74Mbps]-> 41_17 -[743.74Mbps]-> 41_16 -[743.74Mbps]-> 41_15 -[743.74Mbps]-> 41_14 -[743.74Mbps]-> 41_13 -[743.74Mbps]-> 41_12 -[743.74Mbps]-> 41_11 -[2884.49Mbps]-> 40_11 -[2884.49Mbps]-> 39_11 -[2884.49Mbps]-> 38_11 -[2884.49Mbps]-> 37_11 -[2884.49Mbps]-> 36_11 -[2884.49Mbps]-> 35_11 -[2884.49Mbps]-> 34_11 -[2884.49Mbps]-> 33_11 -[2884.49Mbps]-> 32_11 -[2884.49Mbps]-> 31_11 -[2884.49Mbps]-> 30_11 -[2884.49Mbps]-> 29_11 -[2884.49Mbps]-> 28_11 -[2884.49Mbps]-> 27_11 -[2884.49Mbps]-> 26_11 -[2884.49Mbps]-> 25_11 -[2884.49Mbps]-> 24_11 -[2884.49Mbps]-> 23_11 -[2884.49Mbps]-> 22_11 -[2884.49Mbps]-> 21_11 -[2884.49Mbps]-> 20_11 -[2884.49Mbps]-> 19_11 -[1650.09Mbps]-> Antarctica (TrollSat)","Malaga, Spain -> 41_19 -> 41_18 -> 41_17 -> 41_16 -> 41_15 -> 41_14 -> 41_13 -> 41_12 -> 41_11 -> 40_11 -> 39_11 -> 38_11 -> 37_11 -> 36_11 -> 35_11 -> 34_11 -> 33_11 -> 32_11 -> 31_11 -> 30_11 -> 29_11 -> 28_11 -> 27_11 -> 26_11 -> 25_11 -> 24_11 -> 23_11 -> 22_11 -> 21_11 -> 20_11 -> 19_11 -> Antarctica (TrollSat)"
"Malaga, Spain","Hokkaido, Japan",True,28,18895.21,63.0276,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2884.49Mbps]-> 23_0 -[2884.49Mbps]-> 22_0 -[2884.49Mbps]-> 21_0 -[2884.49Mbps]-> 20_0 -[743.74Mbps]-> 20_1 -[743.74Mbps]-> 20_2 -[2950.43Mbps]-> Hokkaido, Japan","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> 23_0 -> 22_0 -> 21_0 -> 20_0 -> 20_1 -> 20_2 -> Hokkaido, Japan"
"Malaga, Spain","Okinawa, Japan",True,29,21121.31,70.4531,743.74,743.74,2,41_19,41_20,"2950.43, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Malaga, Spain -[2950.43Mbps]-> 41_19 -[743.74Mbps*]-> 41_20 -[743.74Mbps]-> 41_21 -[743.74Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2884.49Mbps]-> 23_0 -[2884.49Mbps]-> 22_0 -[2884.49Mbps]-> 21_0 -[2884.49Mbps]-> 20_0 -[743.74Mbps]-> 20_1 -[743.74Mbps]-> 20_2 -[743.74Mbps]-> 20_3 -[2950.43Mbps]-> Okinawa, Japan","Malaga, Spain -> 41_19 -> 41_20 -> 41_21 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> 23_0 -> 22_0 -> 21_0 -> 20_0 -> 20_1 -> 20_2 -> 20_3 -> Okinawa, Japan"
